,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 02-Aug-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
27,RAIL,GANDHI NAGAR TPS,870.0,30,12.3,133,11
28,RAIL,SIKKA REP. TPS,240.0,30,4.2,87,21
29,RAIL,UKAI TPS,850.0,30,12.6,159,13
30,RAIL,WANAKBORI TPS,1470.0,30,23.2,175,8
31,RAIL,TORR POWER AEC,390.0,30,4.2,25,6,*,Inadequate linkage
MADHYA PRADESH
32,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.7,58,10
33,RAIL,SANJAY GANDHI TPS,1340.0,20,17.7,46,3,*,** Less Receipt
34,RAIL,SATPURA TPS,1142.5,20,20.3,545,27
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,50.0,720,14
MAHARASHTRA
36,RAIL,BHUSAWAL TPS,475.0,25,7.6,50,7
37,RAIL,CHANDRAPUR(MAHAR,2340.0,20,34.5,382,11
,ASHTRA) STPS
38,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.4,55,4,*,Less Receipt
39,RAIL,KORADI TPS,1040.0,25,17.9,100,6,*,Less Receipt -
,MCL ECL
40,RAIL,NASIK TPS,880.0,25,14.0,224,16
41,RAIL,PARLI TPS,920.0,25,14.6,259,18
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 03-Aug-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

42,RAIL,PARAS TPS,305.0,20,5.7,40,7
43,RAIL,DAHANU TPS,500.0,25,9.4,94,10
TOTAL OF W.R.,22192.5,21,342.8,3640,11,7,1
SOUTHERN
ANDHRA PRADESH
44,RAIL,Dr. N.TATA RAO TPS,1260.0,25,19.8,136,7
45,RAIL,KOTHAGUDEM TPS,1180.0,20,19.4,432,22
46,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.8,11,13
47,RAIL,RAYALASEEMA TPS,840.0,25,15.3,32,2,*,** Less Receipt
48,PITHEAD,RAMAGUNDEM STPS,2600.0,15,37.9,678,18
49,RAIL,SIMHADRI,1000.0,25,18.7,40,2,*,** Less Receipt
KARNATAKA
50,RAIL,RAICHUR TPS,1470.0,30,28.0,430,15
51,RAIL,BELLARY TPS,500.0,22,7.7,225,29
TAMIL NADU
52,INTER MODAL,ENNORE TPS,450.0,30,7.4,47,6,*,Less Receipt
53,INTER MODAL,METTUR TPS,840.0,30,13.6,121,9
54,INTER MODAL,NORTH CHENNAI TPS,630.0,30,10.1,65,6,*,Less import
55,INTER MODAL,TUTICORIN TPS,1050.0,30,16.9,300,18
TOTAL OF S.R.,11882.5,24,195.6,2518,13,4,2
EASTERN
BIHAR
56,RAIL,BARAUNI TPS,320.0,20,0.7,26,41
57,RAIL,MUZAFFARPUR TPS,220.0,20,1.0,0,0,*,** Less Receipt - ECL
58,PITHEAD,KAHALGAON TPS,1840.0,15,34.7,53,2,*,** Less Receipt - ECL
JHARKHAND
59,RAIL,PATRATU TPS,840.0,20,4.5,5,1,*,** Less Receipt - CCL
60,ROAD,TENUGHAT TPS,420.0,20,5.5,7,1,*,** Less Receipt - CCL
61,RAIL,BOKARO `B` TPS,630.0,20,8.6,181,21
62,RAIL,CHANDRAPURA(DVC),750.0,20,5.7,339,60
,TPS
ORISSA
63,PITHEAD,IB VALLEY TPS,420.0,15,8.6,127,15
64,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.1,124,15
65,PITHEAD,TALCHER STPS,3000.0,15,58.1,65,1,*,** Inadequate linkage
WEST BENGAL
66,RAIL,DURGAPUR TPS,340.0,20,5.2,133,26
67,RAIL,MEJIA TPS,1340.0,20,21.9,15,1,*,** Unloading Constraint
68,RAIL,BAKRESWAR TPS,1050.0,25,11.3,51,5,*,Inadequate linkage
69,RAIL,BANDEL TPS,450.0,20,5.2,31,6,*,Less Receipt
70,RAIL,D.P.L. TPS,695.0,20,9.7,79,8
71,RAIL,KOLAGHAT TPS,1260.0,25,19.2,87,5,*,Less Receipt
72,RAIL,SAGARDIGHI TPS,600.0,20,7.1,29,4,*,Less Receipt
73,RAIL,SANTALDIH TPS,730.0,20,7.4,134,18
74,RAIL,BUDGE BUDGE TPS,500.0,20,7.1,85,12
75,RAIL,NEW COSSIPORE TPS,160.0,20,1.3,6,5,*,Less Receipt - ECL
76,RAIL,SOUTHERN REPL. TPS,135.0,25,2.3,19,9
77,RAIL,TITAGARH TPS,240.0,20,3.6,7,2,*,** Inadequate linkage
78,PITHEAD,FARAKKA STPS,1600.0,15,33.9,12,0,*,** Inadequate linkage
TOTAL OF E.R.,18010.0,18,270.7,1616,6,13,8
ALL INDIA TOTAL,70554.5,22,1114,10412,9,34,16

(*) Critical i.e. stock less than 7 days in,34,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,16,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 04-Aug-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,3.1,1,0,*,** Less Receipt - NCL
2,RAIL,RAJGHAT TPS,135.0,25,2.1,4,2,*,** Less Receipt - NCL
3,RAIL,BADARPUR TPS,705.0,30,13.4,92,7
HARYANA
4,RAIL,FARIDABAD EXT.,110.0,25,1.9,10,5,*,Less Receipt - CCL
5,RAIL,PANIPAT TPS,1360.0,25,24.2,63,3,*,** Inadequate linkage
6,RAIL,YAMUNA NAGAR TPS,600.0,25,9.7,141,15
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,14.0,102,7
8,RAIL,GND TPS(BHATINDA),440.0,30,6.3,41,7
9,RAIL,ROPAR TPS,1260.0,30,20.0,94,5,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1045.0,30,19.5,52,3,*,** Less Receipt - SECL
11,RAIL,SURATGARH TPS,1250.0,30,24.4,130,5,*,Less Receipt - SECL
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,25.8,89,3,*,** Inadequate linkage
13,RAIL,HARDUAGANJ,225.0,25,2.9,48,17
14,RAIL,OBRA TPS,1362.0,20,14.5,83,6,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,3.9,62,16
16,RAIL,PARICHHA TPS,640.0,30,11.3,52,5,*,Less receipt-CCL BCCL

17,RAIL,DADRI (NCTPP),840.0,30,14.5,84,6,*,Less Receipt - CCL
18,PITHEAD,RIHAND STPS,2000.0,15,34.5,387,11
19,PITHEAD,SINGRAULI STPS,2000.0,15,31.0,764,25
20,RAIL,TANDA TPS,440.0,25,8.1,162,20
21,RAIL,UNCHAHAR TPS,1050.0,25,19.4,141,7
TOTAL OF N.R.,18469.5,24,304.5,2603,9,11,5
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,8.7,42,5,*,Less Receipt - SECL
23,PITHEAD,KORBA-II,440.0,15,7.7,10,1,*,**
24,PITHEAD,KORBA-WEST TPS,840.0,15,11.9,130,11
25,PITHEAD,KORBA STPS,2100.0,15,31.0,164,5,*,Inadequate linkage
26,PITHEAD,SIPAT STPS,1000.0,20,15.2,67,4,*,Less Receipt - SECL
GUJARAT
27,RAIL,GANDHI NAGAR TPS,870.0,30,12.3,133,11
28,RAIL,SIKKA REP. TPS,240.0,30,4.2,87,21
29,RAIL,UKAI TPS,850.0,30,12.6,159,13
30,RAIL,WANAKBORI TPS,1470.0,30,23.2,175,8
31,RAIL,TORR POWER AEC,390.0,30,4.2,25,6,*,Inadequate linkage
MADHYA PRADESH
32,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.7,58,10
33,RAIL,SANJAY GANDHI TPS,1340.0,20,17.7,53,3,*,** Less Receipt
34,RAIL,SATPURA TPS,1142.5,20,20.3,543,27
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,50.0,730,15
MAHARASHTRA
36,RAIL,BHUSAWAL TPS,475.0,25,7.6,53,7
37,RAIL,CHANDRAPUR(MAHAR,2340.0,20,34.5,382,11
,ASHTRA) STPS
38,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.4,57,4,*,Less Receipt
39,RAIL,KORADI TPS,1040.0,25,17.9,102,6,*,Less Receipt -
,MCL ECL
40,RAIL,NASIK TPS,880.0,25,14.0,213,15
41,RAIL,PARLI TPS,920.0,25,14.6,264,18
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 04-Aug-2009 ),Page 2 of2

 REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

42,RAIL,PARAS TPS,305.0,20,5.7,42,7
43,RAIL,DAHANU TPS,500.0,25,9.4,91,10
TOTAL OF W.R.,22192.5,21,342.8,3581,10,8,2
SOUTHERN
ANDHRA PRADESH
44,RAIL,Dr. N.TATA RAO TPS,1260.0,25,19.8,140,7
45,RAIL,KOTHAGUDEM TPS,1180.0,20,19.4,419,22
46,ROAD,RAMAGUNDEM - B TPS,62.5,20,0.8,11,13
47,RAIL,RAYALASEEMA TPS,840.0,25,15.3,33,2,*,** Less Receipt
48,PITHEAD,RAMAGUNDEM STPS,2600.0,15,37.9,683,18
49,RAIL,SIMHADRI,1000.0,25,18.7,40,2,*,** Less Receipt
KARNATAKA
50,RAIL,RAICHUR TPS,1470.0,30,28.0,438,16
51,RAIL,BELLARY TPS,500.0,22,7.7,225,29
TAMIL NADU
52,INTER MODAL ENNORE TPS,450.0,30,7.4,47,6,*,Less Receipt -
,MCL ECL
53,INTER MODAL METTUR TPS,840.0,30,13.6,114,8
54,INTER MODAL NORTH CHENNAI TPS,630.0,30,10.1,71,7
55,INTER MODAL TUTICORIN TPS,1050.0,30,16.9,286,17
TOTAL OF S.R.,11882.5,24,195.6,2506,13,3,2
EASTERN
BIHAR
56,RAIL,BARAUNI TPS,320.0,20,0.7,30,46
57,RAIL,MUZAFFARPUR TPS,220.0,20,1.0,0,0,*,** Less Receipt - ECL
58,PITHEAD,KAHALGAON TPS,2340.0,15,34.7,59,2,*,** Less Receipt - ECL
JHARKHAND
59,RAIL,PATRATU TPS,840.0,20,4.5,5,1,*,** Less Receipt - CCL
60,ROAD,TENUGHAT TPS,420.0,20,5.5,7,1,*,** Less Receipt - CCL
61,RAIL,BOKARO `B` TPS,630.0,20,8.6,179,21
62,RAIL,CHANDRAPURA(DVC),750.0,20,5.7,339,60
,TPS
ORISSA
63,PITHEAD,IB VALLEY TPS,420.0,15,8.6,127,15
64,PITHEAD,TALCHER (OLD) TPS,470.0,15,8.1,123,15
65,PITHEAD,TALCHER STPS,3000.0,15,58.1,70,1,*,** Inadequate linkage
WEST BENGAL
66,RAIL,DURGAPUR TPS,340.0,20,5.2,134,26
67,RAIL,MEJIA TPS,1340.0,20,21.9,18,1,*,** Unloading Constraint
68,RAIL,BAKRESWAR TPS,1050.0,25,11.3,49,4,*,Inadequate linkage
69,RAIL,BANDEL TPS,450.0,20,5.2,34,7
70,RAIL,D.P.L. TPS,695.0,20,9.7,79,8
71,RAIL,KOLAGHAT TPS,1260.0,25,19.2,95,5,*,Less Receipt
72,RAIL,SAGARDIGHI TPS,600.0,20,7.1,22,3,*,** Less Receipt
73,RAIL,SANTALDIH TPS,730.0,20,7.4,134,18
74,RAIL,BUDGE BUDGE TPS,500.0,20,7.1,88,12
75,RAIL,NEW COSSIPORE TPS,160.0,20,1.3,8,6,*,Less Receipt - ECL
76,RAIL,SOUTHERN REPL. TPS,135.0,25,2.3,21,9
77,RAIL,TITAGARH TPS,240.0,20,3.6,8,2,*,** Inadequate linkage
78,PITHEAD,FARAKKA STPS,1600.0,15,33.9,15,0,*,** Inadequate linkage
TOTAL OF E.R.,18510.0,18,270.7,1646,6,12,9
ALL INDIA TOTAL,71054.5,22,1114,10336,9,34,18

(*) Critical i.e. stock less than 7 days in,34,TPSs,{Includes super critical also}
(**) Super Critical i.e. stock less than 4 days in,18,TPSs
,CENTRAL ELECTRICITY AUTHORITY
,OPERATION MONITORING DIVISION
,DAILY COAL REPORT
,Figures in 000 tonnes
COAL STOCKS POSITION AT VARIOUS THERMAL POWER STATIONS IN THE COUNTRY ( AS ON 05-Aug-2009 ),Page 1 of2

,REGION/,MODE OF,NAME OF,CAPACITY,NORMA,DAILY,ACTUAL STOCK,CRITICAL,REASONS FOR
,STATE,TRANSPORT,THERMAL,(MW),TIVE,LINKAGE,CRITICAL COAL
,POWER,STOCK,IN '000,IN,000,IN,COAL STOCK,STOCK
,STATION,Reqd.,TONNES,TONNES,DAYS
,(DAYS),<7,<4

NORTHERN
DELHI
1,RAIL,I.P. T.P.S.,247.5,25,3.1,3,1,*,** Less Receipt - NCL
2,RAIL,RAJGHAT TPS,135.0,25,2.1,2,1,*,** Less Receipt - NCL
3,RAIL,BADARPUR TPS,705.0,30,13.4,93,7
HARYANA
4,RAIL,FARIDABAD EXT.,110.0,25,1.9,8,4,*,Less Receipt - CCL
5,RAIL,PANIPAT TPS,1360.0,25,24.2,69,3,*,** Inadequate linkage
6,RAIL,YAMUNA NAGAR TPS,600.0,25,9.7,151,16
PUNJAB
7,RAIL,GH TPS (LEH.MOH.),920.0,30,14.0,108,8
8,RAIL,GND TPS(BHATINDA),440.0,30,6.3,33,5,*
9,RAIL,ROPAR TPS,1260.0,30,20.0,87,4,*,Less Receipt - CCL
RAJASTHAN
10,RAIL,KOTA TPS,1045.0,30,19.5,36,2,*,** Less Receipt - SECL
11,RAIL,SURATGARH TPS,1250.0,30,24.4,120,5,*,Less Receipt - SECL
UTTAR PRADESH
12,PITHEAD,ANPARA TPS,1630.0,15,25.8,84,3,*,** Inadequate linkage
13,RAIL,HARDUAGANJ,225.0,25,2.9,43,15
14,RAIL,OBRA TPS,1362.0,20,14.5,92,6,*,Less Receipt
15,RAIL,PANKI TPS,210.0,30,3.9,62,16
16,RAIL,PARICHHA TPS,640.0,30,11.3,46,4,*,Less receipt-CCL BCCL

17,RAIL,DADRI (NCTPP),840.0,30,14.5,92,6,*,Less Receipt - CCL
18,PITHEAD,RIHAND STPS,2000.0,15,34.5,384,11
19,PITHEAD,SINGRAULI STPS,2000.0,15,31.0,765,25
20,RAIL,TANDA TPS,440.0,25,8.1,172,21
21,RAIL,UNCHAHAR TPS,1050.0,25,19.4,142,7
TOTAL OF N.R.,18469.5,24,304.5,2592,9,12,5
WESTERN
CHHATTISGARH
22,RAIL,KORBA EAST V,500.0,15,8.7,45,5,*,Less Receipt - SECL
23,PITHEAD,KORBA-II,440.0,15,7.7,98,13
24,PITHEAD,KORBA-WEST TPS,840.0,15,11.9,131,11
25,PITHEAD,KORBA STPS,2100.0,15,31.0,177,6,*,Inadequate linkage
26,PITHEAD,SIPAT STPS,1000.0,20,15.2,75,5,*,Less Receipt - SECL
GUJARAT
27,RAIL,GANDHI NAGAR TPS,870.0,30,12.3,130,11
28,RAIL,SIKKA REP. TPS,240.0,30,4.2,93,22
29,RAIL,UKAI TPS,850.0,30,12.6,173,14
30,RAIL,WANAKBORI TPS,1470.0,30,23.2,181,8
31,RAIL,TORR POWER AEC,390.0,30,4.2,32,8
MADHYA PRADESH
32,PITHEAD,AMARKANTAK EXT TPS,450.0,15,5.7,59,10
33,RAIL,SANJAY GANDHI TPS,1340.0,20,17.7,52,3,*,** Less Receipt
34,RAIL,SATPURA TPS,1142.5,20,20.3,536,26
35,PITHEAD,VINDHYACHAL STPS,3260.0,15,50.0,739,15
MAHARASHTRA
36,RAIL,BHUSAWAL TPS,475.0,25,7.6,57,8
37,RAIL,CHANDRAPUR(MAHAR,2340.0,20,34.5,382,11
,ASHTRA) STPS
38,RAIL,KHAPARKHEDA TPS- II,840.0,20,14.4,61,4,*,Less Receipt
