,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Dec-2010,Sub-Report-6/Page/1

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

BHAKRA,PUNJAB,513.59,1685.01,509.03,1670.06,495.53,1625.75,445.62,1462.01,5282.00,1728.80,1500.67,6516.07,5.28,5764.22,4.67,4033.40


PONG,PUNJAB,426.72,1400.00,420.02,1378.02,402.41,1320.24,384.05,1260.01,1123.00,1084.00,786.64,6946.00,5.63,5288.14,4.29,799.48


RANJIT SAGAR,PUNJAB,527.91,1731.99,518.55,1701.28,500.19,1641.04,487.91,1600.75,1507.00,390.30,299.80,7199.17,5.84,1475.54,1.20,1288.68


R.P. SAGAR,RAJASTHAN,352.81,1157.51,349.23,1145.77,346.32,1136.22,343.81,1127.99,459.00,175.66,94.18,1568.98,1.27,910.73,0.74,48.63


RIHAND,UTTAR PRADESH,268.22,879.99,257.65,845.30,258.62,848.49,252.98,829.99,920.00,860.50,185.72,5845.50,4.74,1356.16,1.10,122.49


RAM GANGA,UTTARAKHAND,366.00,1200.79,365.39,1198.79,339.04,1112.34,323.00,1059.71,164.00,480.80,478.22,2109.25,1.71,1959.86,1.59,54.11


TEHRI,UTTARAKHAND,829.79,2722.41,818.45,2685.20,817.05,2680.61,740.04,2427.95,309.00,1291.49,1028.78,2615.00,2.12,2167.74,1.76,2399.58


SARDAR SAROVAR,GUJARAT,138.68,454.99,121.23,397.74,120.09,394.00,110.84,363.65,5469.00,1817.55,384.13,5760.00,4.67,1440.91,1.17,2411.08


UKAI,GUJARAT,105.16,345.01,102.82,337.33,98.24,322.31,82.30,270.01,1080.00,813.08,641.63,6619.15,5.37,5611.49,4.55,312.22


GANDHI SAGAR,MADHYA PRADESH,399.90,1312.01,390.46,1281.04,387.11,1270.05,381.00,1250.00,420.48,725.00,205.40,6911.19,5.60,2230.62,1.81,50.54


INDIRA SAGAR,MADHYA PRADESH,262.14,860.04,258.43,847.87,258.8,849.08,243.24,798.03,2628.00,1316.12,876.00,9706.00,7.87,6644.03,5.39,1358.68


BHIRA,MAHARASHTRA,606.03,1988.29,603.50,1979.99,603.86,1981.17,590.09,1935.99,790.00,618.80,500.69,522.76,0.42,422.99,0.34,216.31


KOYNA,MAHARASHTRA,657.91,2158.50,657.91,2158.49,657.03,2155.61,609.60,2000.00,3130.00,3126.10,3125.68,2677.14,2.17,2676.90,2.17,396.16


MACHKUND,ANDHRA PRADESH,838.20,2750.00,837.90,2749.02,832.79,2732.25,513.59,1685.01,670.00,551.60,536.79,892.55,0.72,868.59,0.70,413.83


NAGARJUN SAGAR,ANDHRA PRADESH,179.83,589.99,179.13,587.70,170.72,560.10,150.88,495.01,2237.00,1398.13,1347.90,6537.80,5.30,6331.55,5.13,1165.35


SRISAILAM,ANDHRA PRADESH,269.75,885.01,269.57,884.42,269.38,883.79,243.84,800.00,4300.00,1391.84,1370.71,7105.96,5.76,7057.18,5.72,1462.34


ALMATTI,KARNATAKA,519.62,1704.79,505.97,1660.01,519.62,1704.79,505.97,1660.01,483.00,175.35,0.46,2631.50,2.13,9.58,0.01,420.25

,133260.00
KALINDI SUPA,KARNATAKA,563.88,1850.00,548.24,1798.69,547.56,1796.46,513.52,1684.78,542.00,2885.00,1587.90,108.04,73045.29,59.22,162.12


SHARAVATHY,KARNATAKA,554.43,1819.00,552.94,1814.11,552.57,1812.89,522.73,1714.99,5564.00,4557.03,4074.49,4297.08,3.48,3842.07,3.11,2586.49


IDAMALAYAR,KERALA,169.00,554.46,162.66,533.66,161.42,529.59,114.99,377.26,380.00,254.45,208.86,1017.80,0.83,839.40,0.68,219.24


IDUKKI,KERALA,732.35,2402.72,729.67,2393.93,724.77,2377.85,694.94,2279.99,2398.00,2146.32,1925.03,1459.50,1.18,1309.02,1.06,1146.53
,DAILY REPORT OF HYDRO RESERVOIRS FOR,01-Dec-2010,Sub-Report-6/Page/2

,FULL,PRESENT,RESERVIOR,MIN. DRAW,ANNUAL,ENERGY ENERGY,EFF.,EFF. CAP,CUMMULATIVE
,RESERVOIR,RESERVOIR,LEVEL ON,DOWN,DESIGN,CONTENT CONTENT,CAP.,AT,ENERGY
,RESERVOIR,STATE,LEVEL,LEVEL,THE SAME,LEVEL,POTEN-,AT,AT,AT,PRESENT,GEN. FROM
,DAY LAST,TIAL,F.R.L. PRESENT,F.R.L.,LEVEL,1ST. OF
,YEAR,LEVEL,THE MONTH

,M,FT,M,FT,M,FT,M,FT,MU,MU,MU,MCM,MAFT,MCM,MAFT

SABRIGRI,KERALA,981.46,3220.01,978.63,3210.73,980.6,3217.19,908.30,2979.99,1338.00,764.00,658.05,446.26,0.36,409.68,0.33,880.03


KUNDAH GROUP,TAMIL NADU,2365.49,1345,4412.73,1315.00,1270.00,721.00,346.50,0.28,1049.60


METTUR,TAMIL NADU,240.79,789.99,240.52,789.11,232.49,762.76,211.23,693.01,790.00,204.00,200.43,2504.70,2.03,2446.93,1.98,60.66


PERIYAR,TAMIL NADU,46.33,152.00,39.96,131.10,40.72,133.60,33.53,110.01,409.00,216.00,92.61,273.51,0.22,114.51,0.09,278.97


BALIMELA,ORISSA,462.08,1516.01,459.88,1508.80,448.51,1471.49,438.91,1439.99,1183.00,897.75,758.48,2675.96,2.17,2260.83,1.83,817.14


HIRAKUD,ORISSA,192.02,629.99,191.85,629.43,190.66,625.52,179.83,589.99,1174.00,372.28,362.28,4709.43,3.82,4603.97,3.73,735.95


