"","day","MW","Temp","Trend","Random","Seasonal"
"6320","2011-01-01",275.228291666667,27.4666666666667,NA,NA,-61.3650246276815
"6321","2011-01-02",256.2615,26.6416666675,NA,NA,-68.0270371568026
"6322","2011-01-03",297.007270833333,28.6083333333333,NA,NA,-54.1157713347546
"6323","2011-01-04",295.306333333333,28.0833333325,NA,NA,-44.5784527729812
"6324","2011-01-05",296.634291666667,27.2166666675,NA,NA,-41.8165440475852
"6325","2011-01-06",296.5450625,26.0749999995833,NA,NA,-49.3246654591748
"6326","2011-01-07",295.4076875,29.1583333333333,NA,NA,-51.4446818801008
"6327","2011-01-08",272.659583333333,32.3208333333333,NA,NA,-45.9290949261911
"6328","2011-01-09",261.4725625,29.47916666625,NA,NA,-34.1093263469499
"6329","2011-01-10",284.561083333333,26.9916666670833,NA,NA,-29.9540343272342
"6330","2011-01-11",288.868833333333,29.55833333375,NA,NA,-36.7216511405728
"6331","2011-01-12",291.9870625,32.4458333333333,NA,NA,-51.271647895591
"6332","2011-01-13",286.717916666667,25.42916666625,NA,NA,-49.5418386828799
"6333","2011-01-14",281.738666666667,28.1458333333333,NA,NA,-51.2754900026473
"6334","2011-01-15",263.738958333333,30.6875,NA,NA,-46.0756906760334
"6335","2011-01-16",236.096666666667,33.43333333375,NA,NA,-27.0337250252184
"6336","2011-01-17",290.5106875,29.9499999995833,NA,NA,-22.8911407575851
"6337","2011-01-18",291.3593125,27.80833333375,NA,NA,-29.1770598575314
"6338","2011-01-19",289.7763125,25.7666666658333,NA,NA,-41.4668616665181
"6339","2011-01-20",292.768770833333,23.4541666675,NA,NA,-56.3959128060378
"6340","2011-01-21",281.316729166667,23.4749999995833,NA,NA,-59.6768077795915
"6341","2011-01-22",259.975,23.7958333329167,NA,NA,-56.9285165124684
"6342","2011-01-23",245.773666666667,26.1916666666667,NA,NA,-45.1476911129248
"6343","2011-01-24",262.751604166667,30.15833333375,NA,NA,-48.1521712118596
"6344","2011-01-25",274.1015625,25.1249999995833,NA,NA,-59.551067330581
"6345","2011-01-26",288.039166666667,23.4083333341667,NA,NA,-58.0680927491504
"6346","2011-01-27",290.287166666667,27.0666666658333,NA,NA,-64.8634398191653
"6347","2011-01-28",270.920458333333,29.5416666675,NA,NA,-64.6726367845386
"6348","2011-01-29",275.039979166667,26.2874999991667,NA,NA,-57.3171917407787
"6349","2011-01-30",260.236083333333,24.4041666666667,NA,NA,-41.4654804597698
"6350","2011-01-31",292.225354166667,27.2666666675,NA,NA,-39.1104026498377
"6351","2011-02-01",289.354208333333,30.2833333329167,NA,NA,-35.4202291227552
"6352","2011-02-02",284.32725,26.9500000004167,NA,NA,-40.2061021531671
"6353","2011-02-03",278.3920625,25.1083333329167,NA,NA,-50.368553379852
"6354","2011-02-04",283.162625,28.2750000004167,NA,NA,-53.0966825730254
"6355","2011-02-05",276.0774375,30.3458333333333,NA,NA,-51.0812650767008
"6356","2011-02-06",254.86155625,26.7124999995833,NA,NA,-37.6617583284127
"6357","2011-02-07",283.705583333333,24.275,NA,NA,-33.3010611648509
"6358","2011-02-08",281.415666666667,27.6166666670833,NA,NA,-33.603979227887
"6359","2011-02-09",280.901541666667,30.7,NA,NA,-35.886324012765
"6360","2011-02-10",275.173979166667,26.2166666666667,NA,NA,-49.5338421614172
"6361","2011-02-11",276.5588125,23.7499999995833,NA,NA,-56.4050128309984
"6362","2011-02-12",256.563916666667,27.6666666670833,NA,NA,-48.4408081543086
"6363","2011-02-13",253.696083333333,31.1499999991667,NA,NA,-39.6628162260214
"6364","2011-02-14",269.195958333333,27.2000000004167,NA,NA,-31.8134983301532
"6365","2011-02-15",265.25625,25.19166666625,NA,NA,-30.0901855712718
"6366","2011-02-16",242.6479375,28.48333333375,NA,NA,-38.9095536723595
"6367","2011-02-17",261.678020833333,31.41666666625,NA,NA,-58.3536526143907
"6368","2011-02-18",278.973020833333,27.3666666666667,NA,NA,-61.7747549905931
"6369","2011-02-19",270.734083333333,24.75,NA,NA,-56.7246429737205
"6370","2011-02-20",259.151979166667,28.1916666666667,NA,NA,-45.9916339058584
"6371","2011-02-21",284.524875,31.4583333341667,NA,NA,-44.6640650967483
"6372","2011-02-22",278.595041666667,26.625,NA,NA,-45.4773119637736
"6373","2011-02-23",296.393395833333,23.61666666625,NA,NA,-45.7535242369917
"6374","2011-02-24",295.992958333333,27.7250000004167,NA,NA,-52.5006415009408
"6375","2011-02-25",301.024958333333,31.5499999995833,NA,NA,-53.2665271018789
"6376","2011-02-26",279.021166666667,26.9833333333333,NA,NA,-46.9867072179569
"6377","2011-02-27",267.569375,24.1166666670833,NA,NA,-36.6733858403537
"6378","2011-02-28",289.535895833333,28.5916666666667,NA,NA,-39.8069930491281
"6379","2011-03-01",299.711895833333,31.7999999995833,NA,NA,-36.7338412015856
"6380","2011-03-02",300.819145833333,26.9416666670833,NA,NA,-40.522931943465
"6381","2011-03-03",292.617425,24.3416666658333,NA,NA,-47.3108451168511
"6382","2011-03-04",281.990708333333,28.3250000004167,NA,NA,-47.6443982160364
"6383","2011-03-05",277.8186875,31.14166666625,NA,NA,-44.8956072893466
"6384","2011-03-06",258.816583333333,26.8916666670833,NA,NA,-32.8733758090035
"6385","2011-03-07",277.481916666667,24.9083333333333,NA,NA,-32.9894484001982
"6386","2011-03-08",282.663875,28.2916666666667,NA,NA,-29.5302780690184
"6387","2011-03-09",282.71075,31.3291666666667,NA,NA,-32.2973104680511
"6388","2011-03-10",280.918291666667,27.05416666625,NA,NA,-43.4342261357934
"6389","2011-03-11",285.947171064815,24.675,NA,NA,-40.8069524550452
"6390","2011-03-12",269.364958333333,28.45,NA,NA,-37.4611180287035
"6391","2011-03-13",259.706934782609,31.2333333333333,NA,NA,-20.2015558339803
"6392","2011-03-14",297.897770833333,27.1500000004167,NA,NA,-17.8650655446573
"6393","2011-03-15",285.5430625,24.36666666625,NA,NA,-12.6894039520617
"6394","2011-03-16",282.196541666667,27.9833333341667,NA,NA,-20.0704126353414
"6395","2011-03-17",285.477,30.84166666625,NA,NA,-22.1310584381034
"6396","2011-03-18",278.696979166667,26.4833333329167,NA,NA,-24.7356222583694
"6397","2011-03-19",273.754375,24.3166666675,NA,NA,-19.1923798571742
"6398","2011-03-20",259.83225,28.0666666658333,NA,NA,-10.7152070906821
"6399","2011-03-21",283.3743125,31.175,NA,NA,-10.3758216910089
"6400","2011-03-22",289.453270833333,26.35,NA,NA,-12.9201515500877
"6401","2011-03-23",291.3420625,24.2000000004167,NA,NA,-20.5665442178739
"6402","2011-03-24",277.435395833333,27.9499999995833,NA,NA,-37.1265998950655
"6403","2011-03-25",279.271125,30.8250000008333,NA,NA,-42.7000064721808
"6404","2011-03-26",277.321895833333,26.5124999995833,NA,NA,-34.2422570599503
"6405","2011-03-27",261.807291666667,24.24583333375,NA,NA,-20.9742655567004
"6406","2011-03-28",292.103604166667,27.9166666666667,NA,NA,-21.3756573259769
"6407","2011-03-29",296.6795625,30.4999999991667,NA,NA,-27.1736282048429
"6408","2011-03-30",300.5630625,26.6500000004167,NA,NA,-35.6322378584418
"6409","2011-03-31",300.089645833333,24.3666666670833,NA,NA,-39.6302321201079
"6410","2011-04-01",295.2528125,27.9583333325,NA,NA,-43.539125392429
"6411","2011-04-02",277.435916666667,31.475,NA,NA,-41.6952719181745
"6412","2011-04-03",263.383708333333,27.2,NA,NA,-23.2500796121087
"6413","2011-04-04",263.63975,24.3416666670833,NA,NA,-24.4791569597717
"6414","2011-04-05",288.0226875,28.40833333375,NA,NA,-50.6932299219705
"6415","2011-04-06",294.525125,31.9416666658333,NA,NA,-40.8490134054784
"6416","2011-04-07",291.30975,26.6750000004167,NA,NA,-43.5770752660794
"6417","2011-04-08",296.366333333333,24.1333333329167,NA,NA,-42.9372319516421
"6418","2011-04-09",286.066895833333,28.125,NA,NA,-39.4898250146782
"6419","2011-04-10",276.558979166667,32.5000000008333,NA,NA,-39.4450639548074
"6420","2011-04-11",299.0714375,26.5666666666667,NA,NA,-26.1653144759864
"6421","2011-04-12",313.322145833333,23.7833333333333,NA,NA,-23.3180608780637
"6422","2011-04-13",311.759083333333,27.7833333325,NA,NA,-30.0743574133221
"6423","2011-04-14",309.400416666667,31.1416666666667,NA,NA,-39.2875491946259
"6424","2011-04-15",299.025729166667,26.55833333375,NA,NA,-41.2821807863498
"6425","2011-04-16",279.725333333333,24.1083333329167,NA,NA,-23.3442436537918
"6426","2011-04-17",266.134270833333,28.75833333375,NA,NA,-9.09361321706432
"6427","2011-04-18",289.344375,32.2166666666667,NA,NA,-9.14835457057941
"6428","2011-04-19",297.253125,27.0083333333333,NA,NA,-15.8426177820175
"6429","2011-04-20",299.472895833333,24.0541666670833,NA,NA,-24.2558818824667
"6430","2011-04-21",294.543333333333,27.3041666666667,NA,NA,-30.797923352534
"6431","2011-04-22",292.65225,30.9333333333333,NA,NA,-40.3832447070469
"6432","2011-04-23",271.9775,25.8166666658333,NA,NA,-28.4398569506523
"6433","2011-04-24",258.487979166667,22.7166666675,NA,NA,-18.1605740155842
"6434","2011-04-25",264.755208333333,26.6083333325,NA,NA,-5.42984109102373
"6435","2011-04-26",287.83525,31.77083333375,NA,NA,-5.86107780262196
"6436","2011-04-27",291.946333333333,25.6333333329167,NA,NA,-10.1496409569823
"6437","2011-04-28",297.860916666667,21.5125000004167,NA,NA,-21.2174391570047
"6438","2011-04-29",287.575958333333,26.8500000004167,NA,NA,-22.410165478801
"6439","2011-04-30",281.9121875,31.8166666666667,NA,NA,-9.34306137958523
"6440","2011-05-01",261.693,25.4833333329167,NA,NA,-9.32829512820239
"6441","2011-05-02",288.631854166667,21.7416666670833,NA,NA,-41.9231007356331
"6442","2011-05-03",292.694833333333,26.5333333333333,NA,NA,-20.7653699972995
"6443","2011-05-04",297.6665,31.7499999995833,NA,NA,-18.471512853944
"6444","2011-05-05",304.735270833333,25.0916666666667,NA,NA,-28.3359094669454
"6445","2011-05-06",307.890145833333,21.4750000004167,NA,NA,-30.1149918510853
"6446","2011-05-07",285.970645833333,26.4249999995833,NA,NA,-23.2498525072837
"6447","2011-05-08",274.45075,31.7541666666667,NA,NA,-4.86287133712757
"6448","2011-05-09",295.489875,25.97916666625,NA,NA,1.50876926238218
"6449","2011-05-10",295.3279375,21.7916666675,NA,NA,-8.17017031353196
"6450","2011-05-11",294.753125,26.34166666625,NA,NA,-8.90262949052788
"6451","2011-05-12",295.642145833333,30.45833333375,NA,NA,-19.8526369180998
"6452","2011-05-13",296.4555,25.1624999991667,NA,NA,-22.6300681226359
"6453","2011-05-14",279.884916666667,21.0958333341667,NA,NA,-8.85563256498294
"6454","2011-05-15",262.484666666667,25.4999999991667,NA,NA,-0.818374840084807
"6455","2011-05-16",301.896020833333,31.8416666670833,NA,NA,7.72605937998417
"6456","2011-05-17",320.456333333333,24.03333333375,NA,NA,2.43045795094242
"6457","2011-05-18",337.283541666667,20.8999999991667,NA,NA,-14.7785352425779
"6458","2011-05-19",323.310645833333,26.6000000008333,NA,NA,-19.0813937271429
"6459","2011-05-20",325.906145833333,31.3416666658333,NA,NA,-17.4864019518988
"6460","2011-05-21",299.950229166667,23.1666666675,NA,NA,-20.1493908482681
"6461","2011-05-22",271.314333333333,18.7791666666667,NA,NA,8.59150801221177
"6462","2011-05-23",306.263441666667,24.6458333329167,NA,NA,10.5137784194953
"6463","2011-05-24",316.6685625,30.50833333375,NA,NA,9.38872634770687
"6464","2011-05-25",319.909041666667,21.7999999991667,NA,NA,9.52734922645178
"6465","2011-05-26",314.527583333333,17.6666666666667,NA,NA,-6.2827691735559
"6466","2011-05-27",311.577520833333,21.2833333329167,NA,NA,-10.1672147611124
"6467","2011-05-28",290.863083333333,27.15000000125,NA,NA,5.67666471200091
"6468","2011-05-29",279.256145833333,22.6833333329167,NA,NA,3.8550952125113
"6469","2011-05-30",306.6435625,20.95,NA,NA,9.99467695921668
"6470","2011-05-31",324.84425,24.7083333333333,NA,NA,23.0352509700007
"6471","2011-06-01",323.264083333333,29.9749999995833,NA,NA,15.4839339539103
"6472","2011-06-02",308.0415,23.18333333375,NA,NA,-1.73986773567811
"6473","2011-06-03",328.525395833333,18.925,NA,NA,3.82818611890939
"6474","2011-06-04",310.984854166667,25.4916666670833,NA,NA,10.346926426811
"6475","2011-06-05",293.8598125,30.79166666625,NA,NA,21.348190405124
"6476","2011-06-06",316.7243125,22.24166666625,NA,NA,27.2642632477199
"6477","2011-06-07",328.973441666667,18.175,NA,NA,27.5296922575777
"6478","2011-06-08",329.287,23.8333333341667,NA,NA,20.2230242003702
"6479","2011-06-09",327.390333333333,30.4499999995833,NA,NA,13.8271915181698
"6480","2011-06-10",334.491729166667,22.05,NA,NA,3.4561838366405
"6481","2011-06-11",320.279125,17.9666666666667,NA,NA,25.4833119303773
"6482","2011-06-12",306.65975,23.125,NA,NA,42.8059670789091
"6483","2011-06-13",301.298833333333,29.5166666666667,NA,NA,35.3038780874101
"6484","2011-06-14",322.554854166667,22.08333333375,NA,NA,36.0248171400514
"6485","2011-06-15",339.27278125,18.9833333333333,NA,NA,25.2849706770914
"6486","2011-06-16",340.498041666667,24.1833333325,NA,NA,19.396194870524
"6487","2011-06-17",345.685395833333,29.5916666675,NA,NA,16.7026868601261
"6488","2011-06-18",317.227625,21.6166666658333,NA,NA,20.9876735979528
"6489","2011-06-19",303.785666666667,18.2500000004167,NA,NA,33.7461704512026
"6490","2011-06-20",337.899229166667,24.24166666625,NA,NA,33.9299485639659
"6491","2011-06-21",341.2115625,30.0416666670833,NA,NA,35.2884392338065
"6492","2011-06-22",347.975333333333,21.9833333333333,NA,NA,33.5752970079087
"6493","2011-06-23",352.265604166667,18.3999999995833,NA,NA,16.482439701141
"6494","2011-06-24",348.547875,23.4916666675,NA,NA,22.767395566007
"6495","2011-06-25",315.959333333333,29.51666666625,NA,NA,33.4271822213875
"6496","2011-06-26",312.897104166667,21.9500000004167,NA,NA,42.0407114566775
"6497","2011-06-27",340.083,18.0583333333333,NA,NA,47.2313260039912
"6498","2011-06-28",348.996020833333,22.6999999991667,NA,NA,45.2769550299963
"6499","2011-06-29",350.763125,28.8125000008333,NA,NA,46.6395673472511
"6500","2011-06-30",347.601729166667,21.1833333329167,NA,NA,22.821930946651
"6501","2011-07-01",340.068041666667,17.7958333329167,NA,NA,15.9995160544988
"6502","2011-07-02",325.1916875,22.7291666675,314.91367396602,-12.0050347389813,22.2830482729608
"6503","2011-07-03",289.065020833333,27.5125,314.833175696041,-54.7666378111565,28.9984829484481
"6504","2011-07-04",337.426625,20.2583333325,314.850752294215,-12.1598147791422,34.7356874849274
"6505","2011-07-05",345.7845625,17.7416666675,314.792010113849,-4.71812593985061,35.7106783260011
"6506","2011-07-06",352.000479166667,22.7499999991667,314.777245045356,-7.1899163243026,44.4131504456133
"6507","2011-07-07",350.718520833333,26.925,314.77115143805,4.51620843584118,31.4311609594414
"6508","2011-07-08",348.5496875,18.6500000004167,314.765996517959,22.1698668832002,11.6138240988408
"6509","2011-07-09",322.703895833333,15.3583333329167,314.739853595585,-7.16576826913672,15.1298105068852
"6510","2011-07-10",297.222520833333,21.3166666666667,314.733915616132,-35.9925843156896,18.4811895328902
"6511","2011-07-11",338.363708333333,27.2916666666667,314.834118412936,-15.1103232922275,38.6399132126243
"6512","2011-07-12",342.631104166667,19.0166666670833,314.87886687184,-12.2671618882471,40.0193991830738
"6513","2011-07-13",334.894895833333,15.8499999995833,314.9052654449,-19.5923636501735,39.5819940386069
"6514","2011-07-14",345.450895833333,21.825,314.855963789648,1.75935353767261,28.8355785060119
"6515","2011-07-15",343.207770833333,27.2625000008333,314.872988618416,7.44343124682734,20.8913509680901
"6516","2011-07-16",317.426395833333,19.1916666666667,314.869282568187,-17.3864906539877,19.9436039191334
"6517","2011-07-17",295.1133125,15.8624999991667,314.910515045356,-45.2088179486377,25.4116154032815
"6518","2011-07-18",346.852458333333,22.1375000008333,315.102122922069,-11.3497080381893,43.1000434494537
"6519","2011-07-19",349.881166666667,27.2708333329167,315.154269440333,-10.4670440086384,45.193941234972
"6520","2011-07-20",353.883875,19.1888888883333,315.205420581886,-11.4753113812949,50.1537657994089
"6521","2011-07-21",349.011291666667,17.78888888875,315.236497465448,-4.31177955303781,38.0865737542572
"6522","2011-07-22",349.1208125,22.05138889,315.204137419785,10.6910880343513,23.2255870458633
"6523","2011-07-23",328.0364375,27.3124999995833,315.144855228005,-11.4614189311516,24.3530012031469
"6524","2011-07-24",308.571166666667,19.43333333375,315.094915559055,-40.0671996409463,33.5434507485584
"6525","2011-07-25",351.082666666667,16.4833333325,315.147723835311,-16.1052616768446,52.040204508201
"6526","2011-07-26",342.912875,20.6583333333333,315.193468241703,-25.9655992835197,53.6850060418163
"6527","2011-07-27",356.824604166667,26.8250000008333,315.204732111566,-16.4043150104377,58.0241870655383
"6528","2011-07-28",353.723020833333,19.5666666658333,315.185818013393,-10.0672926878875,48.6044955078277
"6529","2011-07-29",357.724125,16.1250000004167,315.15012480563,13.5607071316163,29.0132930627535
"6530","2011-07-30",330.1965625,20.34166666625,315.137550148096,-18.6097843889484,33.6687967408525
"6531","2011-07-31",329.077020833333,26.8916666670833,315.086207853575,-30.7503655132404,44.741178492998
"6532","2011-08-01",367.519729166667,19.9708333329167,315.149746403804,-9.11637930332398,61.4863620661872
"6533","2011-08-02",373.841770833333,16.4541666675,315.125112100151,-1.34747305535677,60.064131788539
"6534","2011-08-03",363.089354166667,21.3916666666667,315.125904622982,-7.03281031956539,54.9962598632506
"6535","2011-08-04",341.747458333333,27.5749999995833,315.137295433484,-3.23013375196331,29.8402966518122
"6536","2011-08-05",365.7694375,19.8166666670833,315.149911814763,24.7033326938734,25.9161929913639
"6537","2011-08-06",345.912083333333,16.8,315.098139668644,1.12267176147543,29.6912719032137
"6538","2011-08-07",336.158145833333,21.2166666666667,315.024001826178,-23.7640332348489,44.8981772420038
"6539","2011-08-08",372.122875,26.86666666625,315.064001843301,3.53441053975513,53.5244626169435
"6540","2011-08-09",373.280583333333,19.9,315.04494105563,11.5652643333844,46.6703779443185
"6541","2011-08-10",380.474145833333,16.61666666625,315.039809149237,25.3624638081405,40.0718728759551
"6542","2011-08-11",378.4684375,21.9333333341667,315.035812853575,31.9383340648603,31.4942905815644
"6543","2011-08-12",380.904125,27.6666666666667,315.041419759968,39.2458665875617,26.6168386524703
"6544","2011-08-13",355.055125,20.7972222216667,315.005136027091,16.6038232540983,23.4461657188104
"6545","2011-08-14",332.169208333333,18.4222222220833,314.984736084169,-14.2279422254833,31.4124144746473
"6546","2011-08-15",342.998958333333,21.7222222225,315.024132488278,-0.613571422721577,28.5883972677761
"6547","2011-08-16",386.336875,26.7250000004167,315.031923584169,38.0017611760833,33.3031902397478
"6548","2011-08-17",380.602479166667,18.9916666658333,315.056646415219,13.3725042581456,52.1733284933023
"6549","2011-08-18",371.041958333333,15.25833333375,315.143304406087,14.1556075380762,41.74304638917
"6550","2011-08-19",335.359020833333,20.575,315.161268846726,17.4954888811736,2.70226310543343
"6551","2011-08-20",301.3795625,26.675,315.102864172069,-16.7297787540401,3.00647708197159
"6552","2011-08-21",299.372333333333,18.0249999995833,315.022478041931,-15.360405839406,-0.289738869192478
"6553","2011-08-22",347.5393125,13.7166666666667,315.033866854717,2.76732099455882,29.7381246507243
"6554","2011-08-23",355.535520833333,20.1833333341667,314.998563201749,-1.34875521561685,41.8857128472011
"6555","2011-08-24",368.23,26.4499999995833,314.997758007685,9.03722473859159,44.1950172537235
"6556","2011-08-25",356.185854166667,22.3,314.94707855563,5.58148254668146,35.6572930643555
"6557","2011-08-26",347.629375,19.9,314.885197619557,11.1537037299606,21.5904736504824
"6558","2011-08-27",329.585125,22.3750000004167,314.784816283941,6.45601907616458,8.34428963989489
"6559","2011-08-28",333.127166666667,26.9749999991667,314.7161480191,-10.2777333250303,28.688751972597
"6560","2011-08-29",367.541770833333,21.6583333341667,314.748725073895,8.2671649358744,44.5258808235636
"6561","2011-08-30",355.849958333333,18.0416666658333,314.735033007685,-2.06566200108955,43.1805873267376
"6562","2011-08-31",324.411229166667,22.5166666675,314.704004069329,-14.3099927584488,24.017217855787
"6563","2011-09-01",340.812208333333,27.74166666625,314.670215370699,19.0163594940844,7.12563346854992
"6564","2011-09-02",326.61125,21.9166666670833,314.669996569329,16.8964414422047,-4.95518801153352
"6565","2011-09-03",320.47875,19.0583333325,314.662437436909,-0.900455629843066,6.7167681929344
