"","day","MW","Temp","Trend","Random","Seasonal"
"41679","2006-01-01",3479.70833333333,NA,NA,NA,-356.104116434183
"41680","2006-01-02",3390.58333333333,NA,NA,NA,-41.6248763819953
"41681","2006-01-03",3978.95833333333,NA,NA,NA,253.002455646706
"41682","2006-01-04",3982.25,NA,NA,NA,448.448346057668
"41683","2006-01-05",4307.08333333333,NA,NA,NA,241.90976158278
"41684","2006-01-06",4557.75,NA,NA,NA,259.133783109199
"41685","2006-01-07",4146.75,NA,NA,NA,188.019366931768
"41686","2006-01-08",3622.04166666667,NA,NA,NA,172.71716536621
"41687","2006-01-09",3831.25,NA,NA,NA,468.122286044619
"41688","2006-01-10",4241.5,NA,NA,NA,473.18929517704
"41689","2006-01-11",4085.58333333333,NA,NA,NA,284.733766801305
"41690","2006-01-12",4140.41666666667,NA,NA,NA,253.238381935031
"41691","2006-01-13",4025.875,NA,NA,NA,270.554738751728
"41692","2006-01-14",4176.20833333333,NA,NA,NA,469.819627858058
"41693","2006-01-15",3978,NA,NA,NA,400.091790284671
"41694","2006-01-16",4115.79166666667,NA,NA,NA,544.86840476608
"41695","2006-01-17",4056.20833333333,NA,NA,NA,544.463333011352
"41696","2006-01-18",4685.375,NA,NA,NA,360.130325835877
"41697","2006-01-19",4267.45833333333,NA,NA,NA,324.100727010047
"41698","2006-01-20",3838.91666666667,NA,NA,NA,486.762321921986
"41699","2006-01-21",3494.95833333333,NA,NA,NA,490.771910963081
"41700","2006-01-22",3787.29166666667,NA,NA,NA,485.285332359035
"41701","2006-01-23",4133.16666666667,NA,NA,NA,488.555880304241
"41702","2006-01-24",4340.20833333333,NA,NA,NA,379.486310832617
"41703","2006-01-25",4491.70833333333,NA,NA,NA,418.990192111155
"41704","2006-01-26",4561.29166666667,NA,NA,NA,470.425792241619
"41705","2006-01-27",4377.75,NA,NA,NA,423.298117747163
"41706","2006-01-28",3615.83333333333,NA,NA,NA,461.964295177038
"41707","2006-01-29",3317.95833333333,NA,NA,NA,178.809044035486
"41708","2006-01-30",4006.95833333333,NA,NA,NA,282.084190806524
"41709","2006-01-31",4339.66666666667,NA,NA,NA,279.935984674758
"41710","2006-02-01",4313.58333333333,NA,NA,NA,228.809500656492
"41711","2006-02-02",4073.41666666667,NA,NA,NA,176.727732880888
"41712","2006-02-03",3923.33333333333,NA,NA,NA,337.285691132682
"41713","2006-02-04",4055,NA,NA,NA,433.725384544294
"41714","2006-02-05",4389.625,NA,NA,NA,486.315077955905
"41715","2006-02-06",4704.625,NA,NA,NA,426.775042078541
"41716","2006-02-07",4648.83333333333,NA,NA,NA,280.01850261344
"41717","2006-02-08",4573.375,NA,NA,NA,254.67315036295
"41718","2006-02-09",4716.04166666667,NA,NA,NA,246.960837903719
"41719","2006-02-10",4641.5,NA,NA,NA,408.781500004175
"41720","2006-02-11",4198,NA,NA,NA,584.224764844359
"41721","2006-02-12",4246.375,NA,NA,NA,414.423982065492
"41722","2006-02-13",4816.29166666667,NA,NA,NA,334.522758973516
"41723","2006-02-14",4460.66666666667,NA,NA,NA,382.933962496021
"41724","2006-02-15",4113.125,NA,NA,NA,269.813300395566
"41725","2006-02-16",3865.25,NA,NA,NA,305.822579586695
"41726","2006-02-17",4131.20833333333,NA,NA,NA,202.082119704111
"41727","2006-02-18",4570.41666666667,NA,NA,NA,259.860104048534
"41728","2006-02-19",4722.79166666667,NA,NA,NA,149.450612854796
"41729","2006-02-20",4841.66666666667,NA,NA,NA,126.443404766082
"41730","2006-02-21",4460.66666666667,NA,NA,NA,186.613023161384
"41731","2006-02-22",4343.58333333333,NA,NA,NA,21.5487048313113
"41732","2006-02-23",4227.66666666667,NA,NA,NA,164.028988588651
"41733","2006-02-24",4143.75,NA,NA,NA,151.922237120939
"41734","2006-02-25",3706.41666666667,NA,NA,NA,35.1823806303999
"41735","2006-02-26",3996.83333333333,NA,NA,NA,150.128825509721
"41736","2006-02-27",4450.79166666667,NA,NA,NA,132.157608940901
"41737","2006-02-28",3967.75,NA,NA,NA,-51.8872214570102
"41738","2006-03-01",3734.58333333333,NA,NA,NA,-11.0063016918459
"41739","2006-03-02",3689.54166666667,NA,NA,NA,10.5654693453383
"41740","2006-03-03",4110.66666666667,NA,NA,NA,47.3447909369879
"41741","2006-03-04",3927.29166666667,NA,NA,NA,113.310707440575
"41742","2006-03-05",3760.58333333333,NA,NA,NA,-11.2683858405726
"41743","2006-03-06",4165,NA,NA,NA,28.0468620394025
"41744","2006-03-07",4201,NA,NA,NA,-61.073881600521
"41745","2006-03-08",4083.66666666667,NA,NA,NA,15.6265750204853
"41746","2006-03-09",3780.70833333333,NA,NA,NA,-170.617712253687
"41747","2006-03-10",3642.375,NA,NA,NA,-279.401355436989
"41748","2006-03-11",3347.16666666667,NA,NA,NA,-311.672423816692
"41749","2006-03-12",3103.08333333333,NA,NA,NA,-330.567477561835
"41750","2006-03-13",3604.33333333333,NA,NA,NA,-360.964109627406
"41751","2006-03-14",3879.41666666667,NA,NA,NA,-425.262881572158
"41752","2006-03-15",4003.875,NA,NA,NA,-273.359787326718
"41753","2006-03-16",3832.54166666667,NA,NA,NA,-212.752077947552
"41754","2006-03-17",3872.5,NA,NA,NA,-324.977355181733
"41755","2006-03-18",3718.25,NA,NA,NA,-445.80672569706
"41756","2006-03-19",3644.16666666667,NA,NA,NA,-451.592391059098
"41757","2006-03-20",4310.125,NA,NA,NA,-501.741885514415
"41758","2006-03-21",4550.41666666667,NA,NA,NA,-439.737074685975
"41759","2006-03-22",4515.29166666667,NA,NA,NA,-447.152583492235
"41760","2006-03-23",4350.08333333333,NA,NA,NA,-337.378545657923
"41761","2006-03-24",4208,NA,NA,NA,-381.368124914283
"41762","2006-03-25",3986.91666666667,NA,NA,NA,-413.35493182883
