"","day","MW","Temp","Trend","Random","Seasonal"
"28890","2006-01-01",327.375,NA,NA,NA,51.2287029007626
"28891","2006-01-02",339.708333333333,NA,NA,NA,40.4758759275079
"28892","2006-01-03",382.083333333333,NA,NA,NA,46.658933657449
"28893","2006-01-04",373.583333333333,NA,NA,NA,61.9353410286169
"28894","2006-01-05",355.958333333333,NA,NA,NA,75.1370076952834
"28895","2006-01-06",345.583333333333,NA,NA,NA,45.3566048903257
"28896","2006-01-07",329.291666666667,NA,NA,NA,47.0461523462944
"28897","2006-01-08",346.708333333333,NA,NA,NA,42.4081370168749
"28898","2006-01-09",366.416666666667,NA,NA,NA,45.6564263188973
"28899","2006-01-10",346.333333333333,NA,NA,NA,53.3977888433589
"28900","2006-01-11",352.583333333333,NA,NA,NA,57.876529058623
"28901","2006-01-12",370.875,NA,NA,NA,71.2527317657334
"28902","2006-01-13",351.333333333333,NA,NA,NA,66.8260895609066
"28903","2006-01-14",346.583333333333,NA,NA,NA,69.1727407350745
"28904","2006-01-15",361.166666666667,NA,NA,NA,74.8296145119825
"28905","2006-01-16",372.25,NA,NA,NA,75.2130416157008
"28906","2006-01-17",357.541666666667,NA,NA,NA,69.5858522810629
"28907","2006-01-18",367.625,NA,NA,NA,63.0118723397715
"28908","2006-01-19",352.125,NA,NA,NA,65.0170297109388
"28909","2006-01-20",357.291666666667,NA,NA,NA,60.6693152621457
"28910","2006-01-21",347.666666666667,NA,NA,NA,66.8810031290732
"28911","2006-01-22",357.916666666667,NA,NA,NA,76.2129747533394
"28912","2006-01-23",395,NA,NA,NA,71.2811499001105
"28913","2006-01-24",368.125,NA,NA,NA,72.3663504871948
"28914","2006-01-25",382.833333333333,NA,NA,NA,65.699440832922
"28915","2006-01-26",381.791666666667,NA,NA,NA,51.1020639575142
"28916","2006-01-27",374.25,NA,NA,NA,54.3531443554267
"28917","2006-01-28",349,NA,NA,NA,68.4191864297908
"28918","2006-01-29",345.791666666667,NA,NA,NA,60.0407813417285
"28919","2006-01-30",346.041666666667,NA,NA,NA,57.9309656209193
"28920","2006-01-31",388.458333333333,NA,NA,NA,51.5517720462293
"28921","2006-02-01",349.291666666667,NA,NA,NA,51.4525425941744
"28922","2006-02-02",343.5,NA,NA,NA,56.6455807546443
"28923","2006-02-03",326.208333333333,NA,NA,NA,59.5027154578404
"28924","2006-02-04",338.25,NA,NA,NA,46.0350425941744
"28925","2006-02-05",371.333333333333,NA,NA,NA,43.8883897892167
"28926","2006-02-06",380.791666666667,NA,NA,NA,33.8629087063727
"28927","2006-02-07",370.916666666667,NA,NA,NA,32.5708000958053
"28928","2006-02-08",352.416666666667,NA,NA,NA,32.4159566515779
"28929","2006-02-09",353.416666666667,NA,NA,NA,32.3030163384668
"28930","2006-02-10",362.333333333333,NA,NA,NA,41.0410504219631
"28931","2006-02-11",348.5,NA,NA,NA,43.6783897892168
"28932","2006-02-12",315.75,NA,NA,NA,34.1829747533395
"28933","2006-02-13",359.666666666667,NA,NA,NA,30.2792361688645
"28934","2006-02-14",397.541666666667,NA,NA,NA,34.1251795804759
"28935","2006-02-15",386.916666666667,NA,NA,NA,31.8215404741482
"28936","2006-02-16",411.958333333333,NA,NA,NA,32.099236984259
"28937","2006-02-17",427.041666666667,NA,NA,NA,36.1036205459032
"28938","2006-02-18",417.75,NA,NA,NA,33.4485447142007
"28939","2006-02-19",412.125,NA,NA,NA,36.5368079235939
