"","MW","TEMP","DEW.POINT"
"1",729.630073,9.5,9.5
"2",675.2487615,9,9
"3",653.1456,9,6
"4",694.2739,6,6
"5",729.8005,5,5
"6",753.7329,6.5,6.5
"7",766.4869,5,5
"8",785.4492,4.5,4.5
"9",832.5758,7,7
"10",765.5103,6,6
"11",783.6804,4,4
"12",758.9807,7,7
"13",734.7461,9,8
"14",704.4599,11,11
"15",645.330988,13.5,11
"16",676.3454,10,10
"17",625.7124,7,5
"18",648.8042,7.5,5
"19",656.0114,6,3
"20",653.637072,6,2
"21",647.110004,9,6
"22",647.0764,10,7
"23",631.0294,12,8
"24",581.73552,10,6
"25",602.82452,9,7
"26",622.22652,11.5,4
"27",540.90092,7,5.5
"28",616.95312,7,4
"29",625.17212,8.5,7
"30",630.28432,11.5,10.5
"31",581.87116,7.5,7.5
"32",606.13456,7,7
"33",612.69756,9,9
"34",604.23256,10,10
"35",583.45556,11,11
"36",590.76256,15,12
"37",585.95056,17.5,13.5
"38",562.17068,18,14
"39",553.43568,13.5714285714286,13.1428571428571
"40",582.75668,11.5,8.5
"41",588.03768,8,8
"42",583.72968,10,10
"43",593.00068,9.5,9.5
"44",600.10668,16,13
"45",548.40356,17,12
"46",580.92956,16,15
"47",559.06356,13,13
"48",583.99156,10.5,10.5
"49",594.12756,9,9
"50",600.75256,11,11
"51",598.40456,12,12
"52",537.47872,11,11
"53",586.51672,11,11
"54",572.79072,13,13
"55",573.04772,15,14
"56",578.59572,13,13
"57",580.49472,13,13
"58",583.91672,13,12
"59",533.87872,11,9
"60",564.62772,11,9
"61",559.13672,14.5,13
"62",550.73472,17,15
"63",565.80272,15,15
"64",566.90972,14,14
"65",584.41972,12,12
"66",537.77372,13.5,9.5
"67",574.01172,14,13
"68",560.72372,16,12
"69",575.52772,15,13
"70",567.03872,13,11
"71",575.31872,14,12
"72",578.13572,14,11
"73",550.97372,15,14
"74",602.60172,18,16
"75",634.00372,18,17
"76",662.54572,17,16
"77",700.92572,20,17
"78",724.96372,19,16
"79",723.88772,19,15
"80",660.689,17,15
"81",662.178,15.5,12.5
"82",701.311,20,13
"83",738.457,22,10.5
"84",766.775,18,16
"85",788.808,19,15
"86",819.965,19.5,14.5
"87",861.208,21.5,16
"88",923.827,23,18
"89",942.385,19,14
"90",915.094,18,16
"91",919.521,20,15
"92",911.396,23,11
"93",902.302,21,10
"94",848.075,20,7
"95",872.301,18.5,8
"96",893.072,20,5.5
"97",920.858,21,11
"98",916.777,18,11
"99",935.659,20.5,8.5
"100",958.859,24,9.5
"101",894.905,23,12.5
"102",960.637,22,16
"103",948.784,20,14
"104",984.205,22,13.5
"105",997.476,24,12
"106",1085.711,24,14
"107",1101.383,25,19
"108",932.517,20,16
"109",1009.168,21.5,13
"110",1006.86,19,12
"111",1051.781,22,11
"112",1071.333,20.5,9
"113",1115.0286,22.5,10
"114",1171.084,25,8
"115",1228.814456,25.5,11
"116",1371.852256,26,14.5
"117",1297.422856,23.5,16
"118",1367.343456,27,16
"119",1473.846656,27.5,10.5
"120",1461.297656,29.5,9.5
"121",1582.302656,27,10
"122",1570.374,28,9
"123",1626.405,28,14
"124",1642.108,28,12
"125",1682.654,29,17.75
"126",1603.938,26,18
"127",1435.963,25,17
"128",1556.289,25,16
"129",1587.659,29,14
"130",1653.826,29.5,7
"131",1727.147,28,12.5
"132",1749.306,30.5,11.5
"133",1601.984,29,17
"134",1797.712,29,16.5
"135",1737.708,29,13
"136",1710.989,30.5,13.5
"137",1806.047,30,19
"138",1829.654,32,23
"139",1819.245,29,17
"140",1843.355,27,20
"141",1854.352,27,16
"142",1075.669,22,20.5
"143",1081.477,23,20
"144",1417.19,26.5,20
"145",1700.821,31.5,18
"146",1742.075,28,17
"147",1625.256,27,18
"148",1607.791,27,18
"149",1733.362,28.5,19
"150",1601.108,27,18
"151",1805.369,28,21
"152",1808.527,29,21
"153",1713.07,25,18
"154",1594.238,26,18
"155",1678.824,26.5,18.5
"156",1709.429,30,14.5
"157",1793.654298,33,16
"158",1886.184298,30.5,17
"159",1831.836298,28.5,17
"160",1830.451298,29.5,20
"161",1749.866298,23.6666666666667,20
"162",1598.647298,27,21
"163",1794.169298,30,25
"164",1682.272298,28,23
"165",1838.001298,32,21
"166",1485.963298,27.5,21.5
"167",1756.251298,27.5,22.5
"168",1812.751298,29,24
"169",1614.351298,27,23
"170",1629.658298,25,22
"171",1686.797298,28,24
"172",1802.911298,30,24.5
"173",1830.359298,30,25
"174",1872.895298,30,25
"175",1882.309298,30.5,25
"176",1943.153298,31,25
"177",1876.147298,26,24
"178",1621.975298,27.5,27
"179",1674.584298,28,28
